Reads	Levels	Name	Filename
6	P	Planctomycetes	13228736-e003-4431-a1f2-e108ee085b5a.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Verrucomicrobia	13228736-e003-4431-a1f2-e108ee085b5a.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chrysiogenetes	13228736-e003-4431-a1f2-e108ee085b5a.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6	P	Chordata	13228736-e003-4431-a1f2-e108ee085b5a.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Euryarchaeota	13228736-e003-4431-a1f2-e108ee085b5a.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
17	P	Uroviricota	13228736-e003-4431-a1f2-e108ee085b5a.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Artverviricota	13228736-e003-4431-a1f2-e108ee085b5a.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2378	P	Actinobacteria	d55467be-391f-42c5-9c8e-ac5c34ce6c12.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
22	P	Firmicutes	d55467be-391f-42c5-9c8e-ac5c34ce6c12.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
12	P	Cyanobacteria	d55467be-391f-42c5-9c8e-ac5c34ce6c12.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
850	P	Proteobacteria	d55467be-391f-42c5-9c8e-ac5c34ce6c12.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
250	P	Bacteroidetes	d55467be-391f-42c5-9c8e-ac5c34ce6c12.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
31	P	Acidobacteria	d55467be-391f-42c5-9c8e-ac5c34ce6c12.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Chordata	d55467be-391f-42c5-9c8e-ac5c34ce6c12.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
10	P	Uroviricota	d55467be-391f-42c5-9c8e-ac5c34ce6c12.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1929	P	Actinobacteria	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
412	P	Firmicutes	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Cyanobacteria	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1168	P	Proteobacteria	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
11	P	Bacteroidetes	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Planctomycetes	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Verrucomicrobia	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Candidatus Omnitrophica	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Deferribacteres	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Nitrospirae	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
11	P	Chordata	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Euryarchaeota	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
11	P	Uroviricota	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Phixviricota	ebab93c4-df4c-4c85-9620-ab1422c97aed.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1170	P	Actinobacteria	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
14	P	Firmicutes	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Cyanobacteria	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
725	P	Proteobacteria	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Fusobacteria	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Chordata	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Uroviricota	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Peploviricota	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Artverviricota	b9c6d5a3-9726-4793-9d16-517434ef8f20.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
884	P	Proteobacteria	f23ad63e-781c-4270-a102-4440d7f682f5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
43	P	Actinobacteria	f23ad63e-781c-4270-a102-4440d7f682f5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
14	P	Firmicutes	f23ad63e-781c-4270-a102-4440d7f682f5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
8	P	Bacteroidetes	f23ad63e-781c-4270-a102-4440d7f682f5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Planctomycetes	f23ad63e-781c-4270-a102-4440d7f682f5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Chordata	f23ad63e-781c-4270-a102-4440d7f682f5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Artverviricota	f23ad63e-781c-4270-a102-4440d7f682f5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Phixviricota	f23ad63e-781c-4270-a102-4440d7f682f5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1110	P	Actinobacteria	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
52	P	Firmicutes	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
19	P	Cyanobacteria	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Chloroflexi	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
914	P	Proteobacteria	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
57	P	Bacteroidetes	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Chlorobi	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Planctomycetes	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Candidatus Omnitrophica	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Acidobacteria	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Spirochaetes	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Chordata	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Phixviricota	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Uroviricota	205596bd-3193-48c7-909a-a963761870b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2309	P	Proteobacteria	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
368	P	Firmicutes	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
159	P	Actinobacteria	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Cyanobacteria	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Tenericutes	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
34	P	Bacteroidetes	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
18	P	Acidobacteria	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Verrucomicrobia	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chlamydiae	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Planctomycetes	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Synergistetes	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Fusobacteria	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6	P	Chordata	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Euryarchaeota	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
18	P	Uroviricota	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Artverviricota	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Phixviricota	56e2a463-e50e-4cdb-9aef-f014b0f52fe5.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
880	P	Actinobacteria	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
133	P	Firmicutes	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
7	P	Cyanobacteria	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Deinococcus-Thermus	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chloroflexi	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
522	P	Proteobacteria	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
27	P	Bacteroidetes	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
8	P	Planctomycetes	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Acidobacteria	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Candidatus Saccharibacteria	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Synergistetes	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Chordata	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
7	P	Uroviricota	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Phixviricota	a4a79d61-706a-4f0d-ae50-57def4706ea6.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2377	P	Actinobacteria	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
18	P	Firmicutes	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Cyanobacteria	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chloroflexi	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
658	P	Proteobacteria	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Bacteroidetes	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chordata	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
21	P	Uroviricota	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Artverviricota	bdb210fa-7665-40fe-97e6-306a3624d57d.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2330	P	Proteobacteria	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
97	P	Actinobacteria	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
35	P	Firmicutes	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Cyanobacteria	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Deinococcus-Thermus	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
10	P	Bacteroidetes	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Thermotogae	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Fusobacteria	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Spirochaetes	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Chordata	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Artverviricota	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Uroviricota	7388a6a1-5e83-4d2d-8191-bec550cfd5b7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1626	P	Proteobacteria	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
120	P	Actinobacteria	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
79	P	Firmicutes	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
10	P	Cyanobacteria	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
12	P	Bacteroidetes	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chlorobi	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Candidatus Saccharibacteria	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Candidatus Omnitrophica	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Chordata	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Phixviricota	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Uroviricota	61d32a62-0168-4e09-8b09-cdd8966e1c79.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
13166	P	Proteobacteria	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1916	P	Actinobacteria	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
226	P	Cyanobacteria	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
186	P	Firmicutes	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Deinococcus-Thermus	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Chloroflexi	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Tenericutes	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
16	P	Bacteroidetes	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
11	P	Planctomycetes	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6	P	Nitrospirae	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Acidobacteria	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Spirochaetes	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Fusobacteria	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Thermotogae	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Candidatus Bipolaricaulota	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6	P	Chordata	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Euryarchaeota	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
73	P	Artverviricota	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
71	P	Uroviricota	c63ca70a-5d15-42e9-96f7-4822ca8903c0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3984	P	Actinobacteria	2aba8669-d859-42df-a05a-bb5670f25b11.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
659	P	Firmicutes	2aba8669-d859-42df-a05a-bb5670f25b11.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Cyanobacteria	2aba8669-d859-42df-a05a-bb5670f25b11.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1946	P	Proteobacteria	2aba8669-d859-42df-a05a-bb5670f25b11.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
